ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006220,pyrimidine nucleotide metabolic process,0/132,53/18842,0,0,-0.61233368108521,1,1,1,"",0
GO:0006221,pyrimidine nucleotide biosynthetic process,0/132,33/18842,0,0,-0.482921080155088,1,1,1,"",0
GO:0006222,UMP biosynthetic process,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:0006241,CTP biosynthetic process,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006244,pyrimidine nucleotide catabolic process,0/132,22/18842,0,0,-0.39418816182791,1,1,1,"",0
GO:0006264,mitochondrial DNA replication,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:0006265,DNA topological change,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006270,DNA replication initiation,0/132,39/18842,0,0,-0.525074318209442,1,1,1,"",0
GO:0006271,DNA strand elongation involved in DNA replication,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0006278,RNA-templated DNA biosynthetic process,0/132,67/18842,0,0,-0.688730752593991,1,1,1,"",0
GO:0006283,transcription-coupled nucleotide-excision repair,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:0006285,"base-excision repair, AP site formation",0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006287,"base-excision repair, gap-filling",0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006289,nucleotide-excision repair,0/132,90/18842,0,0,-0.798729094242601,1,1,1,"",0
GO:0006301,DNA damage tolerance,0/132,37/18842,0,0,-0.511406495482523,1,1,1,"",0
GO:0006304,DNA modification,0/132,28/18842,0,0,-0.444775127108293,1,1,1,"",0
GO:0006308,DNA catabolic process,0/132,30/18842,0,0,-0.460410467649609,1,1,1,"",0
GO:0006309,apoptotic DNA fragmentation,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:0006312,mitotic recombination,0/132,26/18842,0,0,-0.428573257866855,1,1,1,"",0
GO:0006334,nucleosome assembly,0/132,113/18842,0,0,-0.895537906664216,1,1,1,"",0
GO:0006337,nucleosome disassembly,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006346,DNA methylation-dependent constitutive heterochromatin formation,0/132,39/18842,0,0,-0.525074318209442,1,1,1,"",0
GO:0006356,regulation of transcription by RNA polymerase I,0/132,45/18842,0,0,-0.564110304289483,1,1,1,"",0
GO:0006359,regulation of transcription by RNA polymerase III,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:0006360,transcription by RNA polymerase I,0/132,71/18842,0,0,-0.709067395734335,1,1,1,"",0
GO:0006361,transcription initiation at RNA polymerase I promoter,0/132,27/18842,0,0,-0.436748897537163,1,1,1,"",0
GO:0006362,transcription elongation by RNA polymerase I,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006363,termination of RNA polymerase I transcription,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0006364,rRNA processing,0/132,237/18842,0,0,-1.30125191743009,1,1,1,"",0
GO:0006368,transcription elongation by RNA polymerase II,0/132,142/18842,0,0,-1.00467458361307,1,1,1,"",0
GO:0006369,termination of RNA polymerase II transcription,0/132,19/18842,0,0,-0.366297897596641,1,1,1,"",0
GO:0006376,mRNA splice site recognition,0/132,48/18842,0,0,-0.582657114924422,1,1,1,"",0
GO:0006383,transcription by RNA polymerase III,0/132,62/18842,0,0,-0.66244541328332,1,1,1,"",0
GO:0006384,transcription initiation at RNA polymerase III promoter,0/132,26/18842,0,0,-0.428573257866855,1,1,1,"",0
GO:0006386,termination of RNA polymerase III transcription,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:0006390,mitochondrial transcription,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006414,translational elongation,0/132,77/18842,0,0,-0.738538474231316,1,1,1,"",0
GO:0006415,translational termination,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0006418,tRNA aminoacylation for protein translation,0/132,44/18842,0,0,-0.557792360956695,1,1,1,"",0
GO:0006448,regulation of translational elongation,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006450,regulation of translational fidelity,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:0006458,'de novo' protein folding,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:0006469,negative regulation of protein kinase activity,0/132,66/18842,0,0,-0.683553444519687,1,1,1,"",0
GO:0006470,protein dephosphorylation,0/132,86/18842,0,0,-0.780694572729888,1,1,1,"",0
GO:0006476,protein deacetylation,0/132,28/18842,0,0,-0.444775127108293,1,1,1,"",0
GO:0006479,protein methylation,0/132,43/18842,0,0,-0.551402715420296,1,1,1,"",0
GO:0006488,dolichol-linked oligosaccharide biosynthetic process,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0006491,N-glycan processing,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:0006497,protein lipidation,0/132,44/18842,0,0,-0.557792360956695,1,1,1,"",0
GO:0006505,GPI anchor metabolic process,0/132,33/18842,0,0,-0.482921080155088,1,1,1,"",0
GO:0006506,GPI anchor biosynthetic process,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:0006509,membrane protein ectodomain proteolysis,0/132,44/18842,0,0,-0.557792360956695,1,1,1,"",0
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,0/132,31/18842,0,0,-0.468033513537355,1,1,1,"",0
GO:0006516,glycoprotein catabolic process,0/132,45/18842,0,0,-0.564110304289483,1,1,1,"",0
GO:0006521,regulation of amino acid metabolic process,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:0006525,arginine metabolic process,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:0006534,cysteine metabolic process,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006536,glutamate metabolic process,0/132,23/18842,0,0,-0.403058137312115,1,1,1,"",0
GO:0006541,glutamine metabolic process,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0006544,glycine metabolic process,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006560,L-proline metabolic process,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006563,L-serine metabolic process,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006568,L-tryptophan metabolic process,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:0006570,tyrosine metabolic process,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:0006576,biogenic amine metabolic process,0/132,69/18842,0,0,-0.69897195681039,1,1,1,"",0
GO:0006577,amino-acid betaine metabolic process,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006582,melanin metabolic process,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:0006584,catecholamine metabolic process,0/132,44/18842,0,0,-0.557792360956695,1,1,1,"",0
GO:0006590,thyroid hormone generation,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006595,polyamine metabolic process,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006596,polyamine biosynthetic process,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006607,NLS-bearing protein import into nucleus,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,0/132,28/18842,0,0,-0.444775127108293,1,1,1,"",0
GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation",0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006617,"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition",0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006622,protein targeting to lysosome,0/132,29/18842,0,0,-0.452659894469733,1,1,1,"",0
GO:0006633,fatty acid biosynthetic process,0/132,178/18842,0,0,-1.12592557709801,1,1,1,"",0
GO:0006635,fatty acid beta-oxidation,0/132,67/18842,0,0,-0.688730752593991,1,1,1,"",0
GO:0006636,unsaturated fatty acid biosynthetic process,0/132,53/18842,0,0,-0.61233368108521,1,1,1,"",0
GO:0006664,glycolipid metabolic process,0/132,118/18842,0,0,-0.915258422446355,1,1,1,"",0
GO:0006665,sphingolipid metabolic process,0/132,162/18842,0,0,-1.07367074053286,1,1,1,"",0
GO:0006670,sphingosine metabolic process,0/132,22/18842,0,0,-0.39418816182791,1,1,1,"",0
GO:0006672,ceramide metabolic process,0/132,106/18842,0,0,-0.867194551167246,1,1,1,"",0
GO:0006677,glycosylceramide metabolic process,0/132,23/18842,0,0,-0.403058137312115,1,1,1,"",0
GO:0006678,glucosylceramide metabolic process,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:0006684,sphingomyelin metabolic process,0/132,21/18842,0,0,-0.385114922134588,1,1,1,"",0
GO:0006686,sphingomyelin biosynthetic process,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006687,glycosphingolipid metabolic process,0/132,74/18842,0,0,-0.723950561212253,1,1,1,"",0
GO:0006688,glycosphingolipid biosynthetic process,0/132,45/18842,0,0,-0.564110304289483,1,1,1,"",0
GO:0006690,icosanoid metabolic process,0/132,124/18842,0,0,-0.938389560719263,1,1,1,"",0
GO:0006691,leukotriene metabolic process,0/132,34/18842,0,0,-0.490196489878786,1,1,1,"",0
GO:0006692,prostanoid metabolic process,0/132,50/18842,0,0,-0.594703571845774,1,1,1,"",0
GO:0006693,prostaglandin metabolic process,0/132,48/18842,0,0,-0.582657114924422,1,1,1,"",0
GO:0006695,cholesterol biosynthetic process,0/132,66/18842,0,0,-0.683553444519687,1,1,1,"",0
GO:0006700,C21-steroid hormone biosynthetic process,0/132,22/18842,0,0,-0.39418816182791,1,1,1,"",0
GO:0006702,androgen biosynthetic process,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006703,estrogen biosynthetic process,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006720,isoprenoid metabolic process,0/132,122/18842,0,0,-0.930741416549774,1,1,1,"",0
GO:0006721,terpenoid metabolic process,0/132,112/18842,0,0,-0.891542743016415,1,1,1,"",0
GO:0006730,one-carbon metabolic process,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:0006744,ubiquinone biosynthetic process,0/132,19/18842,0,0,-0.366297897596641,1,1,1,"",0
GO:0006749,glutathione metabolic process,0/132,53/18842,0,0,-0.61233368108521,1,1,1,"",0
GO:0006750,glutathione biosynthetic process,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006751,glutathione catabolic process,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006754,ATP biosynthetic process,0/132,100/18842,0,0,-0.842158972135376,1,1,1,"",0
GO:0006760,folic acid-containing compound metabolic process,0/132,27/18842,0,0,-0.436748897537163,1,1,1,"",0
GO:0006766,vitamin metabolic process,0/132,38/18842,0,0,-0.518285100061389,1,1,1,"",0
GO:0006778,porphyrin-containing compound metabolic process,0/132,51/18842,0,0,-0.600637147477136,1,1,1,"",0
GO:0006779,porphyrin-containing compound biosynthetic process,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:0006783,heme biosynthetic process,0/132,29/18842,0,0,-0.452659894469733,1,1,1,"",0
GO:0006784,heme A biosynthetic process,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006787,porphyrin-containing compound catabolic process,0/132,16/18842,0,0,-0.336111220420459,1,1,1,"",0
GO:0006821,chloride transport,0/132,122/18842,0,0,-0.930741416549774,1,1,1,"",0
GO:0006825,copper ion transport,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0006826,iron ion transport,0/132,52/18842,0,0,-0.60651329946757,1,1,1,"",0
GO:0006828,manganese ion transport,0/132,11/18842,0,0,-0.278651700375158,1,1,1,"",0
GO:0006833,water transport,0/132,27/18842,0,0,-0.436748897537163,1,1,1,"",0
GO:0006835,dicarboxylic acid transport,0/132,88/18842,0,0,-0.789762351666056,1,1,1,"",0
GO:0006837,serotonin transport,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0006839,mitochondrial transport,0/132,35/18842,0,0,-0.497366243942809,1,1,1,"",0
GO:0006851,mitochondrial calcium ion transmembrane transport,0/132,23/18842,0,0,-0.403058137312115,1,1,1,"",0
GO:0006855,xenobiotic transmembrane transport,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006857,oligopeptide transport,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0006858,extracellular transport,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:0006863,purine nucleobase transport,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006865,amino acid transport,0/132,144/18842,0,0,-1.01177912534943,1,1,1,"",0
GO:0006868,glutamine transport,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0006878,intracellular copper ion homeostasis,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:0006879,intracellular iron ion homeostasis,0/132,76/18842,0,0,-0.73370754781504,1,1,1,"",0
GO:0006883,intracellular sodium ion homeostasis,0/132,28/18842,0,0,-0.444775127108293,1,1,1,"",0
GO:0006884,cell volume homeostasis,0/132,30/18842,0,0,-0.460410467649609,1,1,1,"",0
GO:0006885,regulation of pH,0/132,100/18842,0,0,-0.842158972135376,1,1,1,"",0
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",0/132,55/18842,0,0,-0.623813362930432,1,1,1,"",0
GO:0006895,Golgi to endosome transport,0/132,19/18842,0,0,-0.366297897596641,1,1,1,"",0
GO:0006903,vesicle targeting,0/132,66/18842,0,0,-0.683553444519687,1,1,1,"",0
GO:0006904,vesicle docking involved in exocytosis,0/132,37/18842,0,0,-0.511406495482523,1,1,1,"",0
GO:0006907,pinocytosis,0/132,22/18842,0,0,-0.39418816182791,1,1,1,"",0
GO:0006921,cellular component disassembly involved in execution phase of apoptosis,0/132,26/18842,0,0,-0.428573257866855,1,1,1,"",0
GO:0006925,inflammatory cell apoptotic process,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0006929,substrate-dependent cell migration,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0006939,smooth muscle contraction,0/132,85/18842,0,0,-0.776121689298554,1,1,1,"",0
GO:0006940,regulation of smooth muscle contraction,0/132,52/18842,0,0,-0.60651329946757,1,1,1,"",0
GO:0006949,syncytium formation,0/132,90/18842,0,0,-0.798729094242601,1,1,1,"",0
GO:0006953,acute-phase response,0/132,47/18842,0,0,-0.576540486956794,1,1,1,"",0
GO:0006957,"complement activation, alternative pathway",0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0006968,cellular defense response,0/132,51/18842,0,0,-0.600637147477136,1,1,1,"",0
GO:0006971,hypotonic response,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0006991,response to sterol depletion,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:0006995,cellular response to nitrogen starvation,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0006997,nucleus organization,0/132,130/18842,0,0,-0.960978382938057,1,1,1,"",0
GO:0006998,nuclear envelope organization,0/132,57/18842,0,0,-0.635087953146595,1,1,1,"",0
GO:0006999,nuclear pore organization,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0007000,nucleolus organization,0/132,13/18842,0,0,-0.302942423276413,1,1,1,"",0
GO:0007004,telomere maintenance via telomerase,0/132,60/18842,0,0,-0.651638527628289,1,1,1,"",0
GO:0007006,mitochondrial membrane organization,0/132,58/18842,0,0,-0.640651730579912,1,1,1,"",0
GO:0007007,inner mitochondrial membrane organization,0/132,44/18842,0,0,-0.557792360956695,1,1,1,"",0
GO:0007008,outer mitochondrial membrane organization,0/132,14/18842,0,0,-0.314386558515355,1,1,1,"",0
GO:0007009,plasma membrane organization,0/132,162/18842,0,0,-1.07367074053286,1,1,1,"",0
GO:0007019,microtubule depolymerization,0/132,45/18842,0,0,-0.564110304289483,1,1,1,"",0
GO:0007026,negative regulation of microtubule depolymerization,0/132,24/18842,0,0,-0.411737985562741,1,1,1,"",0
GO:0007031,peroxisome organization,0/132,38/18842,0,0,-0.518285100061389,1,1,1,"",0
GO:0007032,endosome organization,0/132,100/18842,0,0,-0.842158972135376,1,1,1,"",0
GO:0007033,vacuole organization,0/132,230/18842,0,0,-1.28165000252955,1,1,1,"",0
GO:0007035,vacuolar acidification,0/132,36/18842,0,0,-0.504434847677225,1,1,1,"",0
GO:0007039,protein catabolic process in the vacuole,0/132,25/18842,0,0,-0.420239487852281,1,1,1,"",0
GO:0007040,lysosome organization,0/132,109/18842,0,0,-0.879450963513604,1,1,1,"",0
GO:0007042,lysosomal lumen acidification,0/132,23/18842,0,0,-0.403058137312115,1,1,1,"",0
GO:0007043,cell-cell junction assembly,0/132,142/18842,0,0,-1.00467458361307,1,1,1,"",0
GO:0007062,sister chromatid cohesion,0/132,62/18842,0,0,-0.66244541328332,1,1,1,"",0
GO:0007063,regulation of sister chromatid cohesion,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:0007064,mitotic sister chromatid cohesion,0/132,32/18842,0,0,-0.47553516526091,1,1,1,"",0
GO:0007076,mitotic chromosome condensation,0/132,19/18842,0,0,-0.366297897596641,1,1,1,"",0
GO:0007080,mitotic metaphase chromosome alignment,0/132,70/18842,0,0,-0.70403750286045,1,1,1,"",0
GO:0007084,mitotic nuclear membrane reassembly,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0007088,regulation of mitotic nuclear division,0/132,120/18842,0,0,-0.923031557173437,1,1,1,"",0
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,0/132,104/18842,0,0,-0.858928669549718,1,1,1,"",0
GO:0007093,mitotic cell cycle checkpoint signaling,0/132,140/18842,0,0,-0.997520978965492,1,1,1,"",0
GO:0007094,mitotic spindle assembly checkpoint signaling,0/132,56/18842,0,0,-0.629475600981219,1,1,1,"",0
GO:0007095,mitotic G2 DNA damage checkpoint signaling,0/132,33/18842,0,0,-0.482921080155088,1,1,1,"",0
GO:0007096,regulation of exit from mitosis,0/132,15/18842,0,0,-0.325429646814657,1,1,1,"",0
GO:0007097,nuclear migration,0/132,23/18842,0,0,-0.403058137312115,1,1,1,"",0
GO:0007099,centriole replication,0/132,46/18842,0,0,-0.570358928294299,1,1,1,"",0
GO:0007140,male meiotic nuclear division,0/132,43/18842,0,0,-0.551402715420296,1,1,1,"",0
GO:0007141,male meiosis I,0/132,20/18842,0,0,-0.375823696578768,1,1,1,"",0
GO:0007143,female meiotic nuclear division,0/132,26/18842,0,0,-0.428573257866855,1,1,1,"",0
GO:0007156,homophilic cell-cell adhesion,0/132,177/18842,0,0,-1.12272833329534,1,1,1,"",0
GO:0007157,heterophilic cell-cell adhesion,0/132,52/18842,0,0,-0.60651329946757,1,1,1,"",0
GO:0007158,neuron cell-cell adhesion,0/132,18/18842,0,0,-0.356518722862875,1,1,1,"",0
GO:0007164,establishment of tissue polarity,0/132,12/18842,0,0,-0.291049937025784,1,1,1,"",0
GO:0007168,receptor guanylyl cyclase signaling pathway,0/132,17/18842,0,0,-0.346464717820737,1,1,1,"",0
GO:0007175,negative regulation of epidermal growth factor-activated receptor activity,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",0/132,56/18842,0,0,-0.629475600981219,1,1,1,"",0
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,0/132,105/18842,0,0,-0.863071285429068,1,1,1,"",0
GO:0007194,negative regulation of adenylate cyclase activity,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway,0/132,10/18842,0,0,-0.265676917587564,1,1,1,"",0
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,0/132,158/18842,0,0,-1.06021919024854,1,1,1,"",0
